cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,buf_overwritten
367,9,80,1111
367,10,113,1569
367,11,117,1625
367,12,95,1319
367,13,94,1305
367,14,94,1305
367,15,102,1416
367,16,117,1625
367,17,141,1958
367,18,118,1638
367,19,129,1791
367,20,114,1583
367,21,105,1458
367,22,97,1347
367,23,108,1500
367,24,118,1638
367,25,119,1652
367,26,94,1305
367,27,104,1444
367,28,93,1291
367,29,142,1972
367,30,96,1333
367,31,99,1375
367,32,128,1777
367,33,99,1375
367,34,126,1750
367,35,106,1472
367,36,124,1722
367,37,139,1930
367,38,119,1652
367,39,107,1486
367,40,127,1763
367,41,110,1527
367,42,62,861
367,43,112,1555
367,44,105,1458
367,45,89,1236
367,46,115,1597
367,47,120,1666
367,48,129,1791
367,49,128,1777
367,50,104,1444
367,51,89,1236
367,52,96,1333
367,53,120,1666
367,54,106,1472
367,55,91,1263
368,0,111,1541
368,1,115,1597
368,2,118,1638
368,3,116,1611
368,4,106,1472
368,5,107,1486
368,6,132,1833
368,7,141,1958
368,8,121,1680
368,9,111,1541
368,10,99,1375
368,11,126,1750
368,12,139,1930
368,13,115,1597
368,14,112,1555
368,15,113,1569
368,16,99,1375
368,17,121,1680
368,18,96,1333
368,19,102,1416
368,20,93,1291
368,21,143,1986
368,22,190,2638
368,23,105,1458
368,24,132,1833
368,25,72,1000
368,26,92,1277
368,27,123,1708
368,28,48,666
368,29,111,1541
368,30,105,1458
368,31,108,1500
368,32,136,1888
368,33,97,1347
368,34,114,1583
368,35,115,1597
368,36,106,1472
368,37,92,1277
368,38,116,1611
368,39,83,1152
368,40,95,1319
368,41,102,1416
368,42,125,1736
368,43,103,1430
368,44,121,1680
368,45,118,1638
368,46,91,1263
368,47,112,1555
368,48,116,1611
368,49,122,1694
368,50,92,1277
368,51,114,1583
368,52,100,1388
368,53,100,1388
368,54,83,1152
368,55,72,1000
368,56,133,1847
368,57,111,1541
368,58,105,1458
368,59,101,1402
368,60,141,1958
368,61,127,1763
368,62,104,1444
368,63,106,1472
369,0,123,1708
369,1,104,1444
369,2,117,1625
369,3,142,1972
369,4,104,1444
369,5,115,1597
369,6,107,1486
369,7,69,958
369,8,102,1416
369,9,118,1638
369,10,106,1472
369,11,81,1125
369,12,118,1638
369,13,109,1513
369,14,124,1722
369,15,121,1680
369,16,104,1444
369,17,120,1666
369,18,115,1597
369,19,144,2000
369,20,112,1555
369,21,106,1472
369,22,106,1472
369,23,102,1416
369,24,154,2138
369,25,117,1625
369,26,98,1361
369,27,104,1444
369,28,79,1097
369,29,110,1527
369,30,153,2125
369,31,78,1083
369,32,104,1444
369,33,109,1513
369,34,108,1500
369,35,111,1541
369,36,88,1222
369,37,141,1958
369,38,81,1125
369,39,126,1750
369,40,101,1402
369,41,132,1833
369,42,141,1958
369,43,79,1097
369,44,94,1305
369,45,117,1625
369,46,109,1513
369,47,99,1375
369,48,118,1638
369,49,107,1486
369,50,118,1638
369,51,103,1430
369,52,105,1458
369,53,72,1000
370,0,107,1486
370,1,127,1763
370,2,105,1458
370,3,83,1152
370,4,89,1236
370,5,103,1430
370,6,106,1472
370,7,116,1611
370,8,96,1333
370,9,87,1208
370,10,125,1736
370,11,126,1750
370,12,117,1625
370,13,134,1861
370,14,111,1541
370,15,97,1347
370,16,89,1236
370,17,142,1972
370,18,93,1291
370,19,89,1236
370,20,94,1305
370,21,110,1527
370,22,91,1263
370,23,132,1833
370,24,115,1597
370,25,109,1513
370,26,139,1930
370,27,132,1833
370,28,100,1388
370,29,114,1583
370,30,107,1486
370,31,124,1722
370,32,79,1097
370,33,107,1486
370,34,99,1375
370,35,110,1527
370,36,119,1652
370,37,108,1500
370,38,97,1347
370,39,82,1138
370,40,83,1152
370,41,139,1930
370,42,126,1750
370,43,122,1694
370,44,113,1569
370,45,104,1444
370,46,92,1277
370,47,107,1486
370,48,142,1972
370,49,135,1875
371,0,108,1500
371,1,135,1875
371,2,113,1569
371,3,114,1583
371,4,99,1375
371,5,124,1722
371,6,138,1916
371,7,90,1250
371,8,126,1750
371,9,84,1166
371,10,140,1944
371,11,98,1361
371,12,96,1333
371,13,116,1611
371,14,111,1541
371,15,106,1472
371,16,14,194
371,17,105,1458
371,18,95,1319
371,19,113,1569
371,20,104,1444
371,21,124,1722
371,22,122,1694
371,23,137,1902
371,24,100,1388
371,25,88,1222
371,26,124,1722
371,27,97,1347
371,28,151,2097
371,29,82,1138
371,30,91,1263
371,31,97,1347
371,32,130,1805
371,33,82,1138
371,34,97,1347
371,35,87,1208
371,36,99,1375
371,37,102,1416
371,38,130,1805
371,39,95,1319
371,40,131,1819
371,41,109,1513
371,42,109,1513
371,43,78,1083
371,44,132,1833
371,45,104,1444
371,46,124,1722
371,47,135,1875
371,48,108,1500
371,49,105,1458
371,50,135,1875
371,51,125,1736
371,52,101,1402
371,53,108,1500
371,54,93,1291
371,55,122,1694
371,56,121,1680
371,57,96,1333
371,58,119,1652
371,59,132,1833
371,60,110,1527
371,61,108,1500
371,62,117,1625
371,63,127,1763
371,64,116,1611
371,65,93,1291
372,0,118,1638
372,1,108,1500
372,2,114,1583
372,3,106,1472
372,4,106,1472
372,5,124,1722
372,6,149,2069
372,7,107,1486
372,8,110,1527
372,9,105,1458
372,10,108,1500
372,11,133,1847
372,12,106,1472
372,13,123,1708
372,14,104,1444
372,15,120,1666
372,16,85,1180
372,17,105,1458
372,18,110,1527
372,19,93,1291
372,20,90,1250
372,21,114,1583
372,22,118,1638
372,23,105,1458
372,24,99,1375
372,25,97,1347
372,26,113,1569
372,27,106,1472
372,28,120,1666
372,29,123,1708
372,30,119,1652
372,31,128,1777
372,32,105,1458
372,33,114,1583
372,34,131,1819
372,35,102,1416
372,36,93,1291
372,37,98,1361
372,38,133,1847
372,39,105,1458
372,40,118,1638
372,41,98,1361
373,0,106,1472
373,1,106,1472
373,2,117,1625
373,3,121,1680
373,4,118,1638
373,5,83,1152
373,6,128,1777
373,7,87,1208
373,8,142,1972
373,9,97,1347
373,10,97,1347
373,11,110,1527
373,12,131,1819
373,13,124,1722
373,14,106,1472
373,15,102,1416
373,16,103,1430
373,17,92,1277
373,18,95,1319
373,19,86,1194
373,20,102,1416
373,21,101,1402
373,22,131,1819
373,23,97,1347
373,24,118,1638
373,25,89,1236
373,26,73,1013
373,27,114,1583
373,28,121,1680
373,29,109,1513
373,30,93,1291
373,31,105,1458
373,32,137,1902
373,33,97,1347
373,34,126,1750
373,35,92,1277
373,36,111,1541
373,37,122,1694
373,38,123,1708
373,39,121,1680
373,40,131,1819
373,41,112,1555
373,42,137,1902
373,43,96,1333
373,44,91,1263
373,45,113,1569
373,46,104,1444
373,47,103,1430
373,48,66,916
373,49,107,1486
373,50,118,1638
373,51,104,1444
373,52,111,1541
373,53,102,1416
373,54,106,1472
373,55,125,1736
373,56,124,1722
373,57,86,1194
373,58,104,1444
373,59,106,1472
374,0,99,1375
374,1,148,2055
374,2,108,1500
374,3,100,1388
374,4,99,1375
374,5,134,1861
374,6,119,1652
374,7,100,1388
374,8,108,1500
374,9,105,1458
374,10,109,1513
374,11,100,1388
374,12,118,1638
374,13,117,1625
374,14,89,1236
374,15,87,1208
374,16,63,875
374,17,139,1930
374,18,111,1541
374,19,105,1458
374,20,109,1513
374,21,136,1888
374,22,127,1763
374,23,80,1111
374,24,119,1652
374,25,124,1722
374,26,104,1444
374,27,115,1597
374,28,164,2277
374,29,108,1500
374,30,91,1263
374,31,110,1527
374,32,128,1777
374,33,139,1930
374,34,102,1416
374,35,116,1611
374,36,123,1708
374,37,89,1236
374,38,98,1361
374,39,60,833
374,40,89,1236
374,41,100,1388
374,42,92,1277
374,43,127,1763
374,44,106,1472
374,45,113,1569
374,46,69,958
374,47,122,1694
374,48,121,1680
374,49,91,1263
374,50,94,1305
374,51,119,1652
374,52,128,1777
374,53,112,1555
374,54,84,1166
374,55,102,1416
374,56,109,1513
374,57,107,1486
374,58,94,1305
374,59,93,1291
374,60,105,1458
374,61,95,1319
375,0,105,1458
375,1,133,1847
375,2,122,1694
375,3,110,1527
375,4,120,1666
375,5,131,1819
375,6,86,1194
375,7,104,1444
375,8,124,1722
375,9,106,1472
375,10,105,1458
375,11,117,1625
375,12,112,1555
375,13,127,1763
375,14,161,2236
375,15,180,2500
375,16,129,1791
375,17,104,1444
375,18,112,1555
375,19,129,1791
375,20,108,1500
375,21,115,1597
375,22,121,1680
375,23,105,1458
375,24,117,1625
375,25,120,1666
375,26,122,1694
375,27,132,1833
375,28,115,1597
375,29,111,1541
375,30,91,1263
375,31,101,1402
375,32,109,1513
375,33,101,1402
375,34,90,1250
375,35,102,1416
375,36,105,1458
375,37,153,2125
375,38,99,1375
375,39,150,2083
375,40,108,1500
375,41,120,1666
375,42,88,1222
375,43,114,1583
375,44,146,2027
375,45,96,1333
375,46,96,1333
375,47,107,1486
375,48,94,1305
375,49,85,1180
375,50,133,1847
375,51,123,1708
375,52,106,1472
375,53,101,1402
375,54,113,1569
375,55,90,1250
375,56,124,1722
375,57,115,1597
375,58,95,1319
375,59,94,1305
375,60,99,1375
375,61,128,1777
376,0,103,1430
376,1,130,1805
376,2,87,1208
376,3,89,1236
376,4,115,1597
376,5,96,1333
376,6,113,1569
376,7,93,1291
376,8,94,1305
376,9,95,1319
376,10,87,1208
376,11,112,1555
376,12,107,1486
376,13,115,1597
376,14,102,1416
376,15,123,1708
376,16,123,1708
376,17,110,1527
376,18,124,1722
376,19,150,2083
376,20,147,2041
376,21,153,2125
376,22,140,1944
376,23,93,1291
376,24,93,1291
376,25,97,1347
376,26,128,1777
376,27,108,1500
376,28,110,1527
376,29,127,1763
376,30,83,1152
376,31,99,1375
376,32,116,1611
376,33,97,1347
376,34,89,1236
376,35,111,1541
376,36,93,1291
376,37,99,1375
376,38,145,2013
376,39,114,1583
376,40,95,1319
376,41,87,1208
376,42,137,1902
376,43,118,1638
376,44,148,2055
376,45,127,1763
376,46,114,1583
376,47,107,1486
377,0,100,1388
377,1,104,1444
377,2,99,1375
377,3,94,1305
377,4,89,1236
377,5,81,1125
377,6,113,1569
377,7,119,1652
377,8,83,1152
377,9,120,1666
377,10,102,1416
377,11,108,1500
377,12,113,1569
377,13,88,1222
377,14,117,1625
377,15,106,1472
377,16,100,1388
377,17,114,1583
377,18,85,1180
377,19,101,1402
377,20,37,513
377,21,120,1666
377,22,121,1680
377,23,104,1444
377,24,135,1875
377,25,104,1444
377,26,99,1375
377,27,127,1763
377,28,113,1569
377,29,113,1569
377,30,61,847
377,31,92,1277
377,32,111,1541
377,33,120,1666
377,34,107,1486
377,35,93,1291
377,36,86,1194
377,37,116,1611
377,38,94,1305
377,39,104,1444
377,40,131,1819
377,41,121,1680
377,42,126,1750
377,43,121,1680
377,44,99,1375
377,45,85,1180
377,46,116,1611
377,47,100,1388
377,48,99,1375
377,49,106,1472
377,50,94,1305
378,0,121,1680
378,1,122,1694
378,2,127,1763
378,3,90,1250
378,4,91,1263
378,5,118,1638
378,6,90,1250
378,7,113,1569
378,8,69,958
378,9,64,888
378,10,111,1541
378,11,119,1652
378,12,145,2013
378,13,118,1638
378,14,115,1597
378,15,124,1722
378,16,122,1694
378,17,91,1263
378,18,79,1097
378,19,103,1430
378,20,81,1125
378,21,105,1458
378,22,99,1375
378,23,106,1472
378,24,88,1222
378,25,109,1513
378,26,86,1194
378,27,106,1472
378,28,113,1569
378,29,124,1722
378,30,124,1722
378,31,112,1555
378,32,29,402
378,33,111,1541
378,34,105,1458
378,35,75,1041
378,36,106,1472
378,37,98,1361
378,38,123,1708
378,39,118,1638
378,40,126,1750
378,41,104,1444
378,42,109,1513
378,43,91,1263
378,44,98,1361
378,45,68,944
378,46,113,1569
378,47,119,1652
378,48,102,1416
378,49,124,1722
378,50,88,1222
378,51,117,1625
378,52,102,1416
378,53,105,1458
378,54,113,1569
378,55,131,1819
378,56,101,1402
378,57,122,1694
378,58,131,1819
378,59,121,1680
378,60,123,1708
378,61,111,1541
378,62,85,1180
378,63,94,1305
379,0,111,1541
379,1,112,1555
379,2,116,1611
379,3,116,1611
379,4,112,1555
379,5,90,1250
379,6,99,1375
379,7,145,2013
379,8,98,1361
379,9,133,1847
379,10,102,1416
379,11,97,1347
379,12,106,1472
379,13,95,1319
379,14,104,1444
379,15,119,1652
379,16,106,1472
379,17,191,2652
379,18,126,1750
379,19,113,1569
379,20,103,1430
379,21,92,1277
379,22,121,1680
379,23,177,2458
379,24,119,1652
379,25,102,1416
379,26,142,1972
379,27,89,1236
379,28,111,1541
379,29,109,1513
379,30,146,2027
379,31,126,1750
379,32,84,1166
379,33,114,1583
379,34,119,1652
379,35,104,1444
379,36,110,1527
379,37,111,1541
380,0,103,1430
380,1,110,1527
380,2,129,1791
380,3,153,2125
380,4,100,1388
380,5,112,1555
380,6,107,1486
380,7,120,1666
380,8,115,1597
380,9,119,1652
380,10,101,1402
380,11,91,1263
380,12,110,1527
380,13,133,1847
380,14,116,1611
380,15,101,1402
380,16,121,1680
380,17,78,1083
380,18,99,1375
380,19,84,1166
380,20,98,1361
380,21,140,1944
380,22,102,1416
380,23,101,1402
380,24,111,1541
380,25,107,1486
380,26,106,1472
380,27,102,1416
380,28,110,1527
380,29,104,1444
380,30,90,1250
380,31,125,1736
380,32,117,1625
380,33,118,1638
380,34,106,1472
380,35,116,1611
380,36,114,1583
380,37,107,1486
380,38,109,1513
380,39,125,1736
380,40,100,1388
380,41,105,1458
380,42,133,1847
380,43,135,1875
380,44,108,1500
380,45,105,1458
380,46,115,1597
380,47,101,1402
380,48,101,1402
380,49,124,1722
380,50,110,1527
380,51,92,1277
380,52,103,1430
380,53,135,1875
380,54,114,1583
381,0,104,1444
381,1,110,1527
381,2,91,1263
381,3,101,1402
381,4,122,1694
381,5,115,1597
381,6,97,1347
381,7,112,1555
381,8,106,1472
381,9,123,1708
381,10,107,1486
381,11,126,1750
381,12,129,1791
381,13,118,1638
381,14,107,1486
381,15,114,1583
381,16,116,1611
381,17,125,1736
381,18,118,1638
381,19,117,1625
381,20,44,611
381,21,114,1583
381,22,125,1736
381,23,102,1416
381,24,84,1166
381,25,110,1527
381,26,106,1472
381,27,110,1527
381,28,130,1805
381,29,128,1777
381,30,133,1847
381,31,118,1638
381,32,110,1527
381,33,133,1847
381,34,105,1458
381,35,116,1611
381,36,114,1583
381,37,83,1152
381,38,104,1444
381,39,108,1500
381,40,118,1638
381,41,131,1819
381,42,108,1500
381,43,112,1555
381,44,106,1472
381,45,98,1361
381,46,106,1472
381,47,89,1236
381,48,113,1569
381,49,102,1416
381,50,87,1208
381,51,101,1402
381,52,131,1819
381,53,109,1513
381,54,92,1277
381,55,114,1583
381,56,105,1458
381,57,110,1527
381,58,97,1347
381,59,105,1458
381,60,110,1527
381,61,117,1625
382,0,112,1555
382,1,85,1180
382,2,89,1236
382,3,120,1666
382,4,101,1402
382,5,145,2013
382,6,106,1472
382,7,118,1638
382,8,124,1722
382,9,138,1916
382,10,110,1527
382,11,122,1694
382,12,95,1319
382,13,74,1027
382,14,116,1611
382,15,68,944
382,16,110,1527
382,17,108,1500
382,18,119,1652
382,19,102,1416
382,20,137,1902
382,21,114,1583
382,22,110,1527
382,23,81,1125
382,24,116,1611
382,25,89,1236
382,26,108,1500
382,27,108,1500
382,28,118,1638
382,29,93,1291
382,30,125,1736
382,31,87,1208
382,32,105,1458
382,33,118,1638
382,34,127,1763
382,35,130,1805
382,36,111,1541
382,37,107,1486
382,38,76,1055
383,0,126,1750
383,1,126,1750
383,2,123,1708
383,3,125,1736
383,4,107,1486
383,5,114,1583
383,6,131,1819
383,7,89,1236
383,8,134,1861
383,9,109,1513
383,10,125,1736
383,11,130,1805
383,12,146,2027
383,13,90,1250
383,14,117,1625
383,15,116,1611
383,16,135,1875
383,17,136,1888
383,18,97,1347
383,19,99,1375
383,20,99,1375
383,21,105,1458
383,22,135,1875
383,23,113,1569
383,24,62,861
383,25,114,1583
383,26,110,1527
383,27,107,1486
383,28,129,1791
383,29,96,1333
383,30,118,1638
383,31,113,1569
383,32,104,1444
383,33,116,1611
383,34,122,1694
383,35,94,1305
383,36,126,1750
383,37,120,1666
383,38,81,1125
383,39,138,1916
383,40,111,1541
383,41,94,1305
383,42,106,1472
383,43,101,1402
383,44,96,1333
383,45,91,1263
383,46,119,1652
383,47,103,1430
383,48,114,1583
383,49,111,1541
383,50,100,1388
383,51,111,1541
383,52,136,1888
383,53,114,1583
383,54,104,1444
384,0,139,1930
384,1,124,1722
384,2,88,1222
384,3,83,1152
384,4,88,1222
384,5,86,1194
384,6,87,1208
384,7,108,1500
384,8,114,1583
384,9,105,1458
384,10,74,1027
384,11,94,1305
384,12,116,1611
384,13,103,1430
384,14,81,1125
384,15,117,1625
384,16,100,1388
384,17,149,2069
384,18,121,1680
384,19,107,1486
384,20,98,1361
384,21,109,1513
384,22,117,1625
384,23,89,1236
384,24,109,1513
384,25,112,1555
384,26,119,1652
384,27,102,1416
384,28,129,1791
384,29,86,1194
384,30,121,1680
384,31,83,1152
384,32,103,1430
384,33,106,1472
384,34,82,1138
384,35,105,1458
384,36,137,1902
384,37,120,1666
384,38,140,1944
384,39,88,1222
384,40,115,1597
384,41,105,1458
384,42,106,1472
384,43,115,1597
384,44,118,1638
384,45,117,1625
384,46,117,1625
384,47,115,1597
384,48,113,1569
384,49,96,1333
384,50,114,1583
384,51,120,1666
384,52,92,1277
384,53,82,1138
384,54,122,1694
384,55,123,1708
384,56,54,750
385,0,85,1180
385,1,109,1513
385,2,84,1166
385,3,75,1041
385,4,134,1861
385,5,117,1625
385,6,87,1208
385,7,92,1277
385,8,85,1180
385,9,99,1375
385,10,110,1527
385,11,112,1555
385,12,120,1666
385,13,105,1458
385,14,108,1500
385,15,70,972
385,16,100,1388
385,17,54,750
385,18,108,1500
385,19,129,1791
385,20,126,1750
385,21,141,1958
385,22,88,1222
385,23,106,1472
385,24,155,2152
385,25,106,1472
385,26,130,1805
385,27,122,1694
385,28,118,1638
385,29,86,1194
385,30,102,1416
385,31,113,1569
385,32,147,2041
385,33,118,1638
385,34,87,1208
385,35,118,1638
385,36,115,1597
385,37,117,1625
385,38,105,1458
385,39,110,1527
385,40,132,1833
385,41,114,1583
385,42,116,1611
385,43,111,1541
385,44,123,1708
385,45,117,1625
385,46,122,1694
385,47,109,1513
385,48,82,1138
385,49,135,1875
385,50,107,1486
385,51,91,1263
385,52,108,1500
385,53,91,1263
385,54,70,972
386,0,129,1791
386,1,144,2000
386,2,98,1361
386,3,125,1736
386,4,87,1208
386,5,98,1361
386,6,82,1138
386,7,115,1597
386,8,112,1555
386,9,121,1680
386,10,109,1513
386,11,120,1666
386,12,131,1819
386,13,129,1791
386,14,117,1625
386,15,78,1083
386,16,110,1527
386,17,96,1333
386,18,130,1805
386,19,119,1652
386,20,103,1430
386,21,104,1444
386,22,138,1916
386,23,116,1611
386,24,101,1402
386,25,106,1472
386,26,90,1250
386,27,138,1916
386,28,126,1750
386,29,99,1375
386,30,111,1541
386,31,108,1500
386,32,101,1402
386,33,81,1125
386,34,141,1958
386,35,113,1569
386,36,146,2027
386,37,113,1569
386,38,134,1861
386,39,111,1541
386,40,103,1430
386,41,105,1458
386,42,119,1652
386,43,118,1638
386,44,113,1569
386,45,115,1597
386,46,90,1250
386,47,41,569
387,0,116,1611
387,1,123,1708
387,2,92,1277
387,3,92,1277
387,4,117,1625
387,5,120,1666
387,6,103,1430
387,7,106,1472
387,8,128,1777
387,9,86,1194
387,10,80,1111
387,11,110,1527
387,12,116,1611
387,13,124,1722
387,14,108,1500
387,15,123,1708
387,16,130,1805
387,17,120,1666
387,18,72,1000
387,19,82,1138
387,20,114,1583
387,21,128,1777
387,22,125,1736
387,23,116,1611
387,24,81,1125
387,25,125,1736
387,26,72,1000
387,27,97,1347
387,28,145,2013
387,29,129,1791
387,30,113,1569
387,31,95,1319
387,32,131,1819
387,33,114,1583
387,34,107,1486
387,35,95,1319
387,36,99,1375
387,37,108,1500
387,38,107,1486
387,39,120,1666
387,40,123,1708
387,41,106,1472
387,42,113,1569
387,43,118,1638
387,44,121,1680
387,45,107,1486
387,46,103,1430
387,47,106,1472
387,48,110,1527
387,49,97,1347
387,50,102,1416
387,51,130,1805
387,52,148,2055
387,53,90,1250
387,54,110,1527
387,55,115,1597
387,56,169,2347
387,57,103,1430
387,58,115,1597
387,59,76,1055
388,0,109,1513
388,1,105,1458
388,2,119,1652
388,3,135,1875
388,4,106,1472
388,5,123,1708
388,6,112,1555
388,7,103,1430
388,8,136,1888
388,9,86,1194
388,10,88,1222
388,11,115,1597
388,12,122,1694
388,13,114,1583
388,14,104,1444
388,15,94,1305
388,16,95,1319
388,17,93,1291
388,18,103,1430
388,19,81,1125
388,20,132,1833
388,21,103,1430
388,22,109,1513
388,23,113,1569
388,24,97,1347
388,25,118,1638
388,26,114,1583
388,27,106,1472
388,28,117,1625
388,29,75,1041
388,30,109,1513
388,31,69,958
388,32,109,1513
388,33,129,1791
388,34,98,1361
388,35,99,1375
388,36,94,1305
388,37,120,1666
388,38,123,1708
388,39,114,1583
388,40,126,1750
388,41,85,1180
388,42,111,1541
388,43,157,2180
388,44,133,1847
388,45,129,1791
388,46,112,1555
388,47,141,1958
388,48,99,1375
388,49,113,1569
388,50,96,1333
388,51,98,1361
388,52,116,1611
388,53,104,1444
388,54,94,1305
388,55,91,1263
388,56,92,1277
388,57,137,1902
389,0,102,1416
389,1,101,1402
389,2,99,1375
389,3,89,1236
389,4,109,1513
389,5,128,1777
389,6,114,1583
389,7,90,1250
389,8,115,1597
389,9,118,1638
389,10,141,1958
389,11,149,2069
389,12,76,1055
389,13,122,1694
389,14,100,1388
389,15,112,1555
389,16,144,2000
389,17,104,1444
389,18,110,1527
389,19,123,1708
389,20,76,1055
389,21,102,1416
389,22,88,1222
389,23,121,1680
389,24,111,1541
389,25,151,2097
389,26,95,1319
389,27,121,1680
389,28,95,1319
389,29,106,1472
389,30,134,1861
389,31,123,1708
389,32,110,1527
389,33,112,1555
389,34,108,1500
389,35,117,1625
389,36,129,1791
389,37,99,1375
389,38,134,1861
389,39,118,1638
389,40,129,1791
389,41,87,1208
389,42,73,1013
389,43,97,1347
390,0,128,1777
390,1,93,1291
390,2,99,1375
390,3,113,1569
390,4,112,1555
390,5,105,1458
390,6,112,1555
390,7,108,1500
390,8,93,1291
390,9,90,1250
390,10,126,1750
390,11,85,1180
390,12,106,1472
390,13,79,1097
390,14,94,1305
390,15,132,1833
390,16,118,1638
390,17,124,1722
390,18,101,1402
390,19,120,1666
390,20,127,1763
390,21,122,1694
390,22,113,1569
390,23,109,1513
390,24,106,1472
390,25,101,1402
390,26,129,1791
390,27,125,1736
390,28,116,1611
390,29,129,1791
390,30,106,1472
390,31,128,1777
390,32,127,1763
390,33,102,1416
390,34,94,1305
390,35,158,2194
390,36,110,1527
390,37,90,1250
390,38,112,1555
390,39,100,1388
390,40,128,1777
390,41,126,1750
390,42,94,1305
390,43,119,1652
390,44,92,1277
390,45,108,1500
390,46,76,1055
390,47,115,1597
390,48,110,1527
390,49,38,527
390,50,88,1222
390,51,121,1680
390,52,116,1611
390,53,114,1583
390,54,118,1638
390,55,106,1472
390,56,98,1361
390,57,62,861
390,58,127,1763
390,59,70,972
390,60,121,1680
390,61,96,1333
390,62,122,1694
391,0,126,1750
391,1,94,1305
391,2,130,1805
391,3,123,1708
391,4,138,1916
391,5,109,1513
391,6,124,1722
391,7,112,1555
391,8,91,1263
391,9,123,1708
391,10,97,1347
391,11,120,1666
391,12,133,1847
391,13,125,1736
391,14,122,1694
391,15,99,1375
391,16,121,1680
391,17,116,1611
391,18,137,1902
391,19,108,1500
391,20,90,1250
391,21,120,1666
391,22,112,1555
391,23,92,1277
391,24,104,1444
391,25,91,1263
391,26,86,1194
391,27,120,1666
391,28,96,1333
391,29,124,1722
391,30,121,1680
391,31,114,1583
391,32,118,1638
391,33,138,1916
391,34,116,1611
391,35,93,1291
391,36,95,1319
391,37,88,1222
391,38,105,1458
391,39,114,1583
391,40,109,1513
