cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,buf_overwritten
17,17,179,2486
17,18,187,2597
17,19,133,1847
17,20,118,1638
17,21,179,2486
17,22,115,1597
17,23,99,1375
17,24,122,1694
17,25,182,2527
18,0,122,1694
18,1,117,1625
18,2,79,1097
18,3,143,1986
18,4,161,2236
18,5,132,1833
18,6,126,1750
18,7,139,1930
18,8,190,2638
18,9,110,1527
18,10,123,1708
18,11,151,2097
18,12,181,2513
18,13,82,1138
18,14,168,2333
18,15,186,2583
18,16,131,1819
18,17,163,2263
18,18,93,1291
18,19,112,1555
18,20,129,1791
18,21,190,2638
18,22,118,1638
18,23,104,1444
19,0,89,1236
19,1,101,1402
19,2,140,1944
19,3,138,1916
19,4,149,2069
19,5,167,2319
19,6,151,2097
19,7,115,1597
19,8,162,2250
19,9,138,1916
19,10,145,2013
19,11,187,2597
19,12,107,1486
19,13,88,1222
19,14,156,2166
19,15,149,2069
19,16,132,1833
19,17,85,1180
19,18,175,2430
20,0,146,2027
20,1,147,2041
20,2,156,2166
20,3,90,1250
20,4,115,1597
20,5,141,1958
20,6,118,1638
20,7,169,2347
20,8,115,1597
20,9,183,2541
20,10,146,2027
20,11,144,2000
20,12,161,2236
20,13,146,2027
20,14,95,1319
20,15,176,2444
20,16,86,1194
20,17,144,2000
20,18,113,1569
20,19,160,2222
20,20,138,1916
20,21,143,1986
20,22,107,1486
20,23,95,1319
20,24,117,1625
20,25,140,1944
21,0,152,2111
21,1,118,1638
21,2,117,1625
21,3,105,1458
21,4,185,2569
21,5,190,2638
21,6,89,1236
21,7,154,2138
21,8,116,1611
21,9,178,2472
21,10,121,1680
21,11,103,1430
21,12,143,1986
21,13,141,1958
21,14,115,1597
22,0,101,1402
22,1,170,2361
22,2,118,1638
22,3,189,2625
22,4,165,2291
22,5,130,1805
22,6,139,1930
22,7,151,2097
22,8,134,1861
22,9,125,1736
22,10,115,1597
22,11,184,2555
22,12,203,2819
22,13,140,1944
22,14,152,2111
22,15,153,2125
22,16,140,1944
22,17,97,1347
22,18,121,1680
22,19,134,1861
22,20,174,2416
22,21,120,1666
23,0,96,1333
23,1,123,1708
23,2,169,2347
23,3,202,2805
23,4,159,2208
23,5,139,1930
23,6,132,1833
23,7,112,1555
23,8,157,2180
23,9,129,1791
23,10,150,2083
23,11,150,2083
24,0,167,2319
24,1,165,2291
24,2,109,1513
24,3,137,1902
24,4,119,1652
24,5,174,2416
24,6,179,2486
24,7,130,1805
24,8,122,1694
24,9,114,1583
24,10,118,1638
24,11,109,1513
24,12,178,2472
24,13,202,2805
24,14,166,2305
24,15,105,1458
24,16,153,2125
24,17,183,2541
24,18,127,1763
24,19,138,1916
24,20,117,1625
24,21,184,2555
25,0,132,1833
25,1,104,1444
25,2,109,1513
25,3,131,1819
25,4,135,1875
25,5,114,1583
25,6,127,1763
25,7,141,1958
25,8,117,1625
25,9,143,1986
25,10,151,2097
25,11,191,2652
25,12,121,1680
25,13,201,2791
25,14,137,1902
25,15,168,2333
25,16,199,2763
25,17,123,1708
25,18,94,1305
25,19,157,2180
25,20,134,1861
26,0,154,2138
26,1,163,2263
26,2,140,1944
26,3,128,1777
26,4,84,1166
26,5,139,1930
26,6,128,1777
26,7,147,2041
26,8,162,2250
26,9,191,2652
26,10,103,1430
26,11,200,2777
26,12,148,2055
26,13,137,1902
27,0,162,2250
27,1,103,1430
27,2,173,2402
27,3,137,1902
27,4,118,1638
27,5,180,2500
27,6,121,1680
27,7,173,2402
27,8,143,1986
27,9,142,1972
27,10,134,1861
27,11,116,1611
27,12,186,2583
28,0,177,2458
28,1,118,1638
28,2,134,1861
28,3,106,1472
28,4,133,1847
28,5,113,1569
28,6,103,1430
28,7,147,2041
28,8,135,1875
28,9,144,2000
28,10,112,1555
28,11,169,2347
28,12,184,2555
28,13,132,1833
28,14,139,1930
28,15,188,2611
28,16,137,1902
28,17,199,2763
28,18,136,1888
28,19,184,2555
29,0,123,1708
29,1,122,1694
29,2,189,2625
29,3,133,1847
29,4,109,1513
29,5,117,1625
29,6,137,1902
29,7,146,2027
29,8,120,1666
29,9,155,2152
29,10,121,1680
29,11,180,2500
29,12,152,2111
29,13,135,1875
29,14,129,1791
29,15,137,1902
29,16,188,2611
29,17,107,1486
29,18,138,1916
29,19,88,1222
29,20,130,1805
29,21,132,1833
30,0,130,1805
30,1,136,1888
30,2,139,1930
30,3,136,1888
30,4,168,2333
30,5,114,1583
30,6,202,2805
30,7,120,1666
30,8,132,1833
30,9,143,1986
30,10,141,1958
30,11,193,2680
30,12,151,2097
30,13,96,1333
30,14,145,2013
30,15,166,2305
30,16,152,2111
30,17,165,2291
30,18,128,1777
30,19,149,2069
30,20,184,2555
30,21,176,2444
31,0,111,1541
31,1,87,1208
31,2,175,2430
31,3,195,2708
31,4,121,1680
31,5,152,2111
31,6,151,2097
31,7,109,1513
31,8,115,1597
31,9,105,1458
32,0,123,1708
32,1,181,2513
32,2,152,2111
32,3,101,1402
32,4,106,1472
32,5,148,2055
32,6,147,2041
32,7,202,2805
32,8,184,2555
32,9,99,1375
32,10,143,1986
32,11,128,1777
32,12,113,1569
32,13,168,2333
32,14,153,2125
32,15,198,2750
32,16,138,1916
32,17,136,1888
32,18,131,1819
32,19,113,1569
32,20,118,1638
33,0,85,1180
33,1,139,1930
33,2,181,2513
33,3,106,1472
33,4,189,2625
33,5,114,1583
33,6,107,1486
33,7,156,2166
33,8,155,2152
33,9,130,1805
33,10,120,1666
33,11,153,2125
33,12,166,2305
33,13,171,2375
33,14,130,1805
33,15,130,1805
33,16,188,2611
33,17,144,2000
33,18,110,1527
33,19,103,1430
33,20,128,1777
33,21,150,2083
33,22,129,1791
33,23,121,1680
33,24,124,1722
34,0,122,1694
34,1,111,1541
34,2,154,2138
34,3,162,2250
34,4,196,2722
34,5,186,2583
34,6,106,1472
34,7,153,2125
34,8,73,1013
34,9,126,1750
34,10,157,2180
34,11,127,1763
34,12,183,2541
34,13,138,1916
34,14,102,1416
34,15,144,2000
34,16,126,1750
34,17,166,2305
34,18,161,2236
34,19,171,2375
34,20,98,1361
35,0,97,1347
35,1,104,1444
35,2,114,1583
35,3,115,1597
35,4,163,2263
35,5,188,2611
35,6,174,2416
35,7,170,2361
35,8,103,1430
35,9,135,1875
35,10,91,1263
35,11,72,1000
35,12,176,2444
35,13,127,1763
35,14,140,1944
35,15,160,2222
35,16,116,1611
35,17,149,2069
35,18,86,1194
35,19,96,1333
35,20,153,2125
35,21,197,2736
35,22,138,1916
35,23,96,1333
35,24,121,1680
36,0,97,1347
36,1,127,1763
36,2,157,2180
36,3,139,1930
36,4,187,2597
36,5,119,1652
36,6,145,2013
36,7,131,1819
36,8,118,1638
36,9,130,1805
36,10,148,2055
36,11,140,1944
36,12,169,2347
36,13,129,1791
36,14,111,1541
36,15,135,1875
36,16,156,2166
36,17,134,1861
37,0,122,1694
37,1,145,2013
37,2,141,1958
37,3,191,2652
37,4,125,1736
37,5,155,2152
37,6,175,2430
37,7,178,2472
37,8,126,1750
37,9,105,1458
37,10,163,2263
37,11,154,2138
37,12,93,1291
37,13,126,1750
37,14,127,1763
37,15,196,2722
37,16,129,1791
37,17,138,1916
37,18,108,1500
37,19,144,2000
37,20,81,1125
37,21,210,2916
37,22,183,2541
37,23,116,1611
37,24,116,1611
38,0,149,2069
38,1,135,1875
38,2,187,2597
38,3,161,2236
38,4,153,2125
38,5,161,2236
38,6,139,1930
38,7,164,2277
38,8,119,1652
38,9,122,1694
38,10,100,1388
38,11,124,1722
38,12,183,2541
38,13,172,2388
38,14,194,2694
38,15,173,2402
38,16,134,1861
38,17,149,2069
39,0,135,1875
39,1,187,2597
39,2,136,1888
39,3,138,1916
39,4,122,1694
39,5,140,1944
39,6,151,2097
39,7,120,1666
39,8,126,1750
39,9,191,2652
39,10,146,2027
39,11,146,2027
39,12,123,1708
39,13,151,2097
39,14,176,2444
39,15,170,2361
39,16,110,1527
39,17,190,2638
39,18,84,1166
39,19,137,1902
40,0,142,1972
40,1,161,2236
40,2,110,1527
40,3,152,2111
40,4,117,1625
40,5,136,1888
40,6,142,1972
40,7,131,1819
40,8,152,2111
40,9,144,2000
40,10,186,2583
40,11,133,1847
40,12,130,1805
40,13,130,1805
40,14,121,1680
40,15,165,2291
40,16,123,1708
41,0,100,1388
41,1,166,2305
41,2,200,2777
41,3,196,2722
41,4,128,1777
41,5,165,2291
41,6,176,2444
41,7,137,1902
41,8,197,2736
41,9,102,1416
41,10,152,2111
41,11,196,2722
41,12,130,1805
41,13,146,2027
41,14,90,1250
41,15,140,1944
41,16,167,2319
41,17,128,1777
41,18,181,2513
41,19,126,1750
41,20,140,1944
41,21,101,1402
41,22,141,1958
42,0,105,1458
42,1,123,1708
42,2,127,1763
42,3,114,1583
42,4,136,1888
42,5,107,1486
42,6,136,1888
42,7,90,1250
42,8,134,1861
42,9,156,2166
42,10,126,1750
42,11,192,2666
42,12,123,1708
42,13,130,1805
42,14,124,1722
42,15,120,1666
42,16,145,2013
42,17,196,2722
43,0,125,1736
43,1,94,1305
43,2,186,2583
43,3,129,1791
43,4,153,2125
43,5,111,1541
43,6,180,2500
43,7,132,1833
43,8,125,1736
43,9,141,1958
43,10,126,1750
43,11,102,1416
43,12,150,2083
43,13,160,2222
43,14,121,1680
43,15,154,2138
43,16,115,1597
43,17,135,1875
43,18,141,1958
44,0,123,1708
44,1,150,2083
44,2,107,1486
44,3,124,1722
44,4,196,2722
44,5,140,1944
44,6,136,1888
44,7,185,2569
44,8,144,2000
44,9,190,2638
44,10,165,2291
44,11,192,2666
44,12,118,1638
44,13,183,2541
44,14,157,2180
44,15,187,2597
44,16,144,2000
44,17,190,2638
45,0,139,1930
45,1,132,1833
45,2,117,1625
45,3,106,1472
45,4,189,2625
45,5,112,1555
45,6,118,1638
45,7,119,1652
45,8,115,1597
45,9,158,2194
45,10,165,2291
45,11,183,2541
45,12,118,1638
45,13,143,1986
45,14,146,2027
45,15,164,2277
45,16,171,2375
46,0,131,1819
46,1,116,1611
46,2,183,2541
46,3,145,2013
46,4,138,1916
46,5,129,1791
46,6,104,1444
46,7,182,2527
46,8,147,2041
46,9,107,1486
46,10,167,2319
46,11,120,1666
46,12,151,2097
46,13,102,1416
46,14,175,2430
46,15,111,1541
46,16,112,1555
46,17,110,1527
46,18,100,1388
46,19,150,2083
46,20,134,1861
46,21,120,1666
46,22,166,2305
46,23,132,1833
46,24,119,1652
46,25,183,2541
46,26,151,2097
47,0,93,1291
47,1,148,2055
47,2,154,2138
47,3,124,1722
47,4,113,1569
47,5,115,1597
47,6,153,2125
47,7,180,2500
47,8,143,1986
47,9,141,1958
47,10,139,1930
47,11,111,1541
47,12,106,1472
47,13,193,2680
47,14,129,1791
47,15,99,1375
48,0,111,1541
48,1,168,2333
48,2,89,1236
48,3,80,1111
48,4,110,1527
48,5,171,2375
48,6,141,1958
48,7,103,1430
48,8,136,1888
48,9,139,1930
48,10,112,1555
48,11,149,2069
48,12,165,2291
48,13,149,2069
48,14,81,1125
48,15,120,1666
48,16,111,1541
48,17,74,1027
48,18,74,1027
48,19,144,2000
48,20,113,1569
48,21,106,1472
49,0,110,1527
49,1,189,2625
49,2,123,1708
49,3,161,2236
49,4,118,1638
49,5,150,2083
49,6,119,1652
49,7,94,1305
49,8,179,2486
49,9,154,2138
49,10,161,2236
49,11,152,2111
49,12,129,1791
49,13,119,1652
49,14,139,1930
49,15,131,1819
49,16,160,2222
49,17,206,2861
50,0,139,1930
50,1,130,1805
50,2,124,1722
50,3,125,1736
50,4,174,2416
50,5,125,1736
50,6,129,1791
50,7,136,1888
50,8,114,1583
50,9,188,2611
50,10,159,2208
50,11,114,1583
50,12,117,1625
50,13,138,1916
50,14,177,2458
50,15,151,2097
50,16,134,1861
50,17,126,1750
50,18,185,2569
50,19,146,2027
50,20,133,1847
50,21,121,1680
50,22,120,1666
50,23,154,2138
51,0,170,2361
51,1,106,1472
51,2,142,1972
51,3,160,2222
51,4,128,1777
51,5,122,1694
51,6,130,1805
51,7,174,2416
51,8,128,1777
51,9,197,2736
51,10,114,1583
51,11,107,1486
51,12,141,1958
51,13,123,1708
51,14,135,1875
51,15,93,1291
51,16,144,2000
51,17,118,1638
52,0,136,1888
52,1,123,1708
52,2,121,1680
52,3,128,1777
52,4,118,1638
52,5,161,2236
52,6,171,2375
52,7,127,1763
52,8,123,1708
52,9,121,1680
52,10,112,1555
52,11,140,1944
52,12,138,1916
52,13,85,1180
52,14,152,2111
52,15,159,2208
52,16,99,1375
52,17,130,1805
52,18,116,1611
52,19,163,2263
53,0,108,1500
53,1,179,2486
53,2,100,1388
53,3,156,2166
53,4,129,1791
53,5,96,1333
53,6,101,1402
53,7,134,1861
53,8,147,2041
53,9,178,2472
53,10,114,1583
53,11,121,1680
54,0,128,1777
54,1,131,1819
54,2,154,2138
54,3,164,2277
54,4,156,2166
54,5,140,1944
54,6,167,2319
54,7,162,2250
54,8,134,1861
54,9,119,1652
54,10,116,1611
54,11,116,1611
54,12,156,2166
54,13,93,1291
54,14,138,1916
55,0,165,2291
55,1,97,1347
55,2,130,1805
55,3,141,1958
55,4,189,2625
55,5,135,1875
55,6,194,2694
55,7,125,1736
55,8,181,2513
55,9,141,1958
55,10,118,1638
55,11,113,1569
55,12,121,1680
55,13,166,2305
55,14,144,2000
55,15,179,2486
55,16,151,2097
55,17,108,1500
55,18,158,2194
55,19,134,1861
55,20,195,2708
56,0,176,2444
56,1,107,1486
56,2,127,1763
56,3,128,1777
56,4,120,1666
56,5,137,1902
56,6,199,2763
56,7,87,1208
56,8,125,1736
56,9,174,2416
56,10,129,1791
56,11,104,1444
56,12,82,1138
56,13,118,1638
56,14,148,2055
56,15,102,1416
56,16,111,1541
56,17,146,2027
56,18,122,1694
56,19,133,1847
56,20,170,2361
56,21,151,2097
56,22,105,1458
57,0,113,1569
57,1,139,1930
57,2,130,1805
57,3,129,1791
57,4,171,2375
57,5,176,2444
57,6,129,1791
57,7,147,2041
57,8,142,1972
57,9,131,1819
57,10,143,1986
57,11,111,1541
57,12,129,1791
57,13,114,1583
57,14,142,1972
58,0,115,1597
58,1,133,1847
58,2,104,1444
58,3,207,2875
58,4,126,1750
58,5,120,1666
58,6,121,1680
58,7,121,1680
58,8,142,1972
58,9,189,2625
58,10,158,2194
58,11,168,2333
58,12,158,2194
58,13,127,1763
58,14,150,2083
58,15,188,2611
58,16,191,2652
58,17,182,2527
58,18,126,1750
58,19,141,1958
58,20,141,1958
58,21,148,2055
58,22,158,2194
58,23,122,1694
58,24,120,1666
58,25,157,2180
59,0,164,2277
59,1,159,2208
59,2,117,1625
59,3,110,1527
59,4,147,2041
59,5,137,1902
59,6,99,1375
59,7,120,1666
59,8,128,1777
59,9,99,1375
59,10,128,1777
59,11,146,2027
59,12,129,1791
59,13,152,2111
59,14,162,2250
59,15,118,1638
59,16,210,2916
59,17,148,2055
60,0,151,2097
60,1,123,1708
60,2,133,1847
60,3,122,1694
60,4,121,1680
60,5,117,1625
60,6,144,2000
60,7,177,2458
60,8,197,2736
60,9,157,2180
60,10,184,2555
60,11,166,2305
60,12,134,1861
60,13,95,1319
60,14,121,1680
60,15,104,1444
60,16,189,2625
60,17,181,2513
60,18,106,1472
60,19,168,2333
60,20,136,1888
60,21,150,2083
60,22,111,1541
61,0,178,2472
61,1,110,1527
61,2,121,1680
61,3,169,2347
61,4,147,2041
61,5,87,1208
61,6,105,1458
61,7,106,1472
61,8,94,1305
61,9,168,2333
61,10,104,1444
61,11,87,1208
61,12,156,2166
61,13,129,1791
61,14,180,2500
61,15,140,1944
61,16,75,1041
61,17,175,2430
61,18,164,2277
61,19,133,1847
62,0,143,1986
62,1,156,2166
62,2,138,1916
62,3,161,2236
62,4,104,1444
62,5,115,1597
62,6,136,1888
62,7,126,1750
62,8,158,2194
62,9,121,1680
62,10,156,2166
62,11,127,1763
62,12,134,1861
62,13,170,2361
62,14,118,1638
62,15,128,1777
62,16,114,1583
62,17,109,1513
62,18,135,1875
62,19,131,1819
62,20,130,1805
62,21,126,1750
62,22,115,1597
62,23,149,2069
63,0,148,2055
63,1,103,1430
63,2,140,1944
63,3,147,2041
63,4,101,1402
63,5,146,2027
63,6,129,1791
63,7,174,2416
63,8,101,1402
63,9,97,1347
63,10,184,2555
63,11,84,1166
63,12,161,2236
63,13,102,1416
63,14,133,1847
64,0,133,1847
64,1,198,2750
64,2,133,1847
64,3,194,2694
64,4,142,1972
64,5,151,2097
64,6,126,1750
64,7,169,2347
64,8,161,2236
64,9,141,1958
64,10,150,2083
64,11,97,1347
64,12,160,2222
64,13,183,2541
64,14,116,1611
64,15,162,2250
64,16,119,1652
64,17,141,1958
64,18,121,1680
64,19,175,2430
64,20,156,2166
65,0,136,1888
65,1,101,1402
65,2,133,1847
65,3,130,1805
65,4,170,2361
65,5,128,1777
65,6,121,1680
65,7,111,1541
65,8,138,1916
65,9,84,1166
65,10,177,2458
65,11,124,1722
65,12,135,1875
65,13,108,1500
65,14,152,2111
65,15,175,2430
65,16,111,1541
65,17,126,1750
65,18,169,2347
65,19,130,1805
66,0,102,1416
66,1,128,1777
66,2,200,2777
66,3,195,2708
66,4,149,2069
66,5,167,2319
66,6,172,2388
66,7,125,1736
66,8,111,1541
66,9,164,2277
66,10,137,1902
66,11,84,1166
66,12,170,2361
66,13,134,1861
66,14,161,2236
66,15,122,1694
66,16,142,1972
66,17,128,1777
66,18,157,2180
67,0,114,1583
67,1,189,2625
67,2,130,1805
67,3,183,2541
67,4,183,2541
67,5,166,2305
67,6,194,2694
67,7,136,1888
67,8,124,1722
67,9,152,2111
67,10,159,2208
67,11,132,1833
67,12,151,2097
67,13,154,2138
67,14,110,1527
67,15,133,1847
67,16,98,1361
67,17,169,2347
67,18,171,2375
67,19,154,2138
67,20,121,1680
67,21,192,2666
67,22,198,2750
67,23,129,1791
67,24,193,2680
67,25,120,1666
68,0,198,2750
68,1,166,2305
68,2,146,2027
68,3,115,1597
68,4,94,1305
68,5,110,1527
68,6,158,2194
68,7,119,1652
68,8,166,2305
68,9,137,1902
68,10,198,2750
68,11,159,2208
68,12,148,2055
68,13,114,1583
68,14,133,1847
68,15,188,2611
68,16,127,1763
68,17,158,2194
68,18,100,1388
68,19,96,1333
68,20,143,1986
69,0,126,1750
69,1,145,2013
69,2,130,1805
69,3,194,2694
69,4,161,2236
69,5,117,1625
69,6,136,1888
69,7,134,1861
69,8,148,2055
69,9,157,2180
69,10,100,1388
69,11,161,2236
69,12,176,2444
69,13,127,1763
69,14,171,2375
69,15,188,2611
69,16,129,1791
69,17,142,1972
69,18,154,2138
69,19,187,2597
69,20,184,2555
70,0,123,1708
70,1,148,2055
70,2,178,2472
70,3,133,1847
70,4,118,1638
70,5,140,1944
70,6,129,1791
70,7,150,2083
70,8,132,1833
70,9,124,1722
70,10,162,2250
70,11,138,1916
70,12,92,1277
70,13,155,2152
70,14,131,1819
70,15,194,2694
71,0,196,2722
71,1,126,1750
71,2,153,2125
71,3,115,1597
71,4,153,2125
71,5,150,2083
71,6,115,1597
71,7,142,1972
71,8,193,2680
71,9,161,2236
71,10,144,2000
71,11,100,1388
71,12,119,1652
71,13,140,1944
71,14,158,2194
71,15,149,2069
71,16,187,2597
71,17,162,2250
71,18,107,1486
71,19,156,2166
72,0,137,1902
72,1,124,1722
72,2,100,1388
72,3,125,1736
72,4,113,1569
72,5,128,1777
72,6,157,2180
72,7,135,1875
72,8,139,1930
72,9,114,1583
72,10,136,1888
72,11,127,1763
72,12,178,2472
72,13,151,2097
72,14,140,1944
73,0,124,1722
73,1,175,2430
73,2,134,1861
73,3,165,2291
73,4,134,1861
73,5,131,1819
73,6,132,1833
73,7,97,1347
73,8,183,2541
73,9,156,2166
73,10,188,2611
74,0,120,1666
74,1,166,2305
74,2,165,2291
74,3,135,1875
74,4,184,2555
74,5,131,1819
74,6,164,2277
74,7,176,2444
74,8,133,1847
74,9,122,1694
74,10,138,1916
74,11,145,2013
74,12,185,2569
74,13,92,1277
74,14,141,1958
74,15,123,1708
74,16,129,1791
74,17,104,1444
74,18,175,2430
74,19,178,2472
74,20,119,1652
74,21,125,1736
75,0,119,1652
75,1,170,2361
75,2,168,2333
75,3,133,1847
75,4,114,1583
75,5,150,2083
75,6,120,1666
75,7,182,2527
75,8,134,1861
75,9,132,1833
75,10,166,2305
75,11,115,1597
75,12,132,1833
75,13,107,1486
75,14,124,1722
75,15,144,2000
75,16,153,2125
75,17,163,2263
75,18,179,2486
75,19,127,1763
75,20,104,1444
75,21,93,1291
75,22,120,1666
75,23,139,1930
75,24,144,2000
76,0,111,1541
76,1,119,1652
76,2,150,2083
76,3,93,1291
76,4,121,1680
76,5,149,2069
76,6,119,1652
76,7,197,2736
76,8,131,1819
76,9,188,2611
76,10,108,1500
77,0,196,2722
77,1,135,1875
77,2,139,1930
77,3,150,2083
77,4,151,2097
77,5,128,1777
77,6,184,2555
77,7,121,1680
77,8,137,1902
77,9,196,2722
77,10,130,1805
77,11,133,1847
77,12,131,1819
77,13,116,1611
77,14,118,1638
77,15,164,2277
77,16,134,1861
77,17,121,1680
77,18,145,2013
77,19,122,1694
77,20,102,1416
77,21,144,2000
77,22,140,1944
77,23,125,1736
77,24,100,1388
78,0,148,2055
78,1,145,2013
78,2,91,1263
78,3,134,1861
78,4,119,1652
78,5,167,2319
78,6,117,1625
78,7,177,2458
78,8,98,1361
78,9,168,2333
78,10,131,1819
78,11,104,1444
78,12,177,2458
78,13,155,2152
78,14,162,2250
78,15,123,1708
78,16,153,2125
78,17,118,1638
78,18,116,1611
78,19,123,1708
78,20,133,1847
78,21,177,2458
79,0,108,1500
79,1,144,2000
79,2,116,1611
79,3,121,1680
79,4,159,2208
79,5,119,1652
79,6,159,2208
79,7,103,1430
79,8,158,2194
79,9,178,2472
79,10,153,2125
79,11,131,1819
79,12,146,2027
79,13,122,1694
79,14,189,2625
79,15,186,2583
79,16,188,2611
79,17,113,1569
79,18,135,1875
79,19,111,1541
79,20,158,2194
79,21,137,1902
79,22,95,1319
79,23,168,2333
79,24,140,1944
80,0,132,1833
80,1,68,944
80,2,129,1791
80,3,130,1805
80,4,161,2236
80,5,112,1555
80,6,92,1277
80,7,149,2069
80,8,141,1958
80,9,134,1861
80,10,70,972
80,11,132,1833
80,12,173,2402
80,13,111,1541
80,14,156,2166
80,15,170,2361
80,16,95,1319
81,0,180,2500
81,1,175,2430
81,2,195,2708
81,3,144,2000
81,4,120,1666
81,5,124,1722
81,6,132,1833
81,7,113,1569
81,8,137,1902
81,9,196,2722
81,10,84,1166
81,11,130,1805
81,12,124,1722
81,13,99,1375
81,14,177,2458
81,15,118,1638
81,16,145,2013
81,17,149,2069
81,18,78,1083
81,19,142,1972
81,20,144,2000
81,21,184,2555
81,22,117,1625
81,23,155,2152
81,24,147,2041
81,25,134,1861
81,26,202,2805
82,0,82,1138
82,1,135,1875
82,2,118,1638
82,3,129,1791
82,4,173,2402
82,5,109,1513
82,6,98,1361
82,7,137,1902
82,8,166,2305
82,9,111,1541
82,10,110,1527
82,11,143,1986
82,12,157,2180
82,13,209,2902
82,14,86,1194
82,15,132,1833
82,16,174,2416
82,17,190,2638
82,18,137,1902
83,0,108,1500
83,1,152,2111
83,2,188,2611
83,3,123,1708
83,4,203,2819
83,5,151,2097
83,6,183,2541
83,7,142,1972
83,8,152,2111
83,9,161,2236
83,10,109,1513
83,11,150,2083
83,12,155,2152
83,13,111,1541
83,14,118,1638
83,15,111,1541
83,16,157,2180
83,17,130,1805
83,18,174,2416
83,19,155,2152
83,20,112,1555
83,21,138,1916
83,22,125,1736
83,23,129,1791
83,24,123,1708
83,25,137,1902
84,0,195,2708
84,1,180,2500
84,2,111,1541
84,3,129,1791
84,4,129,1791
84,5,169,2347
84,6,138,1916
84,7,128,1777
84,8,125,1736
84,9,99,1375
84,10,141,1958
84,11,147,2041
84,12,186,2583
84,13,118,1638
84,14,158,2194
84,15,123,1708
84,16,125,1736
84,17,140,1944
84,18,202,2805
84,19,182,2527
84,20,124,1722
84,21,160,2222
84,22,124,1722
84,23,171,2375
84,24,112,1555
84,25,179,2486
84,26,159,2208
84,27,198,2750
84,28,135,1875
84,29,144,2000
84,30,89,1236
84,31,140,1944
84,32,93,1291
85,0,150,2083
85,1,110,1527
85,2,151,2097
85,3,135,1875
85,4,143,1986
85,5,152,2111
85,6,120,1666
85,7,113,1569
85,8,146,2027
85,9,210,2916
85,10,144,2000
86,0,150,2083
86,1,136,1888
86,2,155,2152
86,3,152,2111
86,4,169,2347
86,5,146,2027
86,6,153,2125
86,7,150,2083
86,8,211,2930
86,9,81,1125
86,10,128,1777
86,11,135,1875
86,12,113,1569
86,13,162,2250
86,14,143,1986
86,15,178,2472
86,16,114,1583
86,17,148,2055
86,18,109,1513
86,19,122,1694
86,20,135,1875
87,0,174,2416
87,1,125,1736
87,2,185,2569
87,3,135,1875
87,4,136,1888
87,5,127,1763
87,6,112,1555
87,7,173,2402
87,8,60,833
87,9,97,1347
87,10,142,1972
87,11,102,1416
87,12,99,1375
87,13,102,1416
87,14,192,2666
87,15,130,1805
87,16,117,1625
87,17,195,2708
87,18,126,1750
88,0,116,1611
88,1,159,2208
88,2,179,2486
88,3,135,1875
88,4,146,2027
88,5,145,2013
88,6,163,2263
88,7,138,1916
88,8,154,2138
88,9,115,1597
88,10,196,2722
88,11,162,2250
88,12,136,1888
88,13,141,1958
88,14,141,1958
88,15,140,1944
89,0,125,1736
89,1,150,2083
89,2,188,2611
89,3,117,1625
89,4,101,1402
89,5,118,1638
89,6,113,1569
89,7,127,1763
89,8,140,1944
89,9,176,2444
89,10,177,2458
89,11,185,2569
89,12,154,2138
89,13,147,2041
89,14,119,1652
89,15,133,1847
89,16,106,1472
89,17,134,1861
90,0,144,2000
90,1,134,1861
90,2,171,2375
90,3,130,1805
90,4,134,1861
90,5,142,1972
90,6,178,2472
90,7,146,2027
90,8,68,944
90,9,135,1875
90,10,138,1916
90,11,98,1361
90,12,117,1625
90,13,170,2361
90,14,113,1569
90,15,116,1611
90,16,92,1277
90,17,185,2569
90,18,110,1527
90,19,180,2500
90,20,130,1805
90,21,171,2375
91,0,165,2291
91,1,140,1944
91,2,82,1138
91,3,140,1944
91,4,151,2097
91,5,152,2111
91,6,125,1736
91,7,101,1402
91,8,116,1611
91,9,129,1791
91,10,134,1861
91,11,137,1902
91,12,184,2555
91,13,156,2166
91,14,186,2583
91,15,145,2013
91,16,154,2138
91,17,140,1944
91,18,104,1444
91,19,128,1777
91,20,136,1888
91,21,118,1638
91,22,129,1791
91,23,128,1777
91,24,151,2097
91,25,149,2069
91,26,120,1666
91,27,101,1402
91,28,153,2125
92,0,132,1833
92,1,152,2111
92,2,170,2361
92,3,101,1402
92,4,131,1819
92,5,109,1513
92,6,195,2708
92,7,147,2041
92,8,168,2333
92,9,107,1486
92,10,156,2166
92,11,173,2402
92,12,130,1805
92,13,169,2347
92,14,105,1458
92,15,132,1833
92,16,114,1583
92,17,115,1597
92,18,134,1861
92,19,168,2333
92,20,144,2000
92,21,158,2194
92,22,149,2069
92,23,123,1708
92,24,148,2055
92,25,134,1861
92,26,159,2208
93,0,161,2236
93,1,108,1500
93,2,129,1791
93,3,184,2555
93,4,107,1486
93,5,107,1486
93,6,119,1652
93,7,177,2458
93,8,124,1722
93,9,82,1138
93,10,112,1555
93,11,122,1694
93,12,202,2805
93,13,125,1736
93,14,142,1972
93,15,184,2555
93,16,120,1666
93,17,128,1777
93,18,132,1833
94,0,106,1472
94,1,103,1430
94,2,141,1958
94,3,154,2138
94,4,167,2319
94,5,134,1861
94,6,113,1569
94,7,166,2305
94,8,156,2166
94,9,144,2000
94,10,126,1750
94,11,135,1875
94,12,108,1500
